risk_per_trade,max_notional_per_trade,slippage_pct,dynamic_notional,final_equity,net_pnl,total_trades,win_rate,expectancy,max_drawdown
0.04466666666666667,0.1,0.0002,True,23149.804358716374,13149.804358716374,5659,0.36313836366849267,2.323697536440436,-0.3527855902620945
0.04466666666666667,0.1,0.0005,False,18416.13826770059,8416.13826770059,5659,0.36296165400247393,1.4872129824528422,-0.5948765058015408
0.04466666666666667,0.1,0.0005,True,18476.65263011537,8476.652630115372,5659,0.36296165400247393,1.4979064552244878,-0.5889475265215995
0.04466666666666667,0.1,0.001,False,11337.777277802852,1337.777277802852,5659,0.36296165400247393,0.2363981759679934,-1.0240456419319446
0.04466666666666667,0.1,0.001,True,11580.507274125499,1580.507274125499,5659,0.36296165400247393,0.2792909125508931,-1.0002315351649398
0.05,0.01,0.0002,False,21054.421419794955,11054.421419794955,5659,0.3599575896801555,1.9534231171222736,-0.5178500955568729
0.05,0.01,0.0002,True,21054.421419794955,11054.421419794955,5659,0.3599575896801555,1.9534231171222736,-0.5178500955568729
0.05,0.01,0.0005,False,17972.701600190478,7972.701600190478,5659,0.3597808800141368,1.4088534370366688,-0.6311230853922325
0.05,0.01,0.0005,True,17972.701600190478,7972.701600190478,5659,0.3597808800141368,1.4088534370366688,-0.6311230853922325
0.05,0.01,0.001,False,12836.165272569498,2836.1652725694985,5659,0.3597808800141368,0.5011778180896851,-0.8747466554588672
0.05,0.01,0.001,True,12836.165272569498,2836.1652725694985,5659,0.3597808800141368,0.5011778180896851,-0.8747466554588672
0.05,0.025,0.0002,False,21207.870517471238,11207.870517471238,5659,0.3627849443364552,1.9805390559235274,-0.5041908982635113
0.05,0.025,0.0002,True,21239.59559621965,11239.59559621965,5659,0.3627849443364552,1.9861451839935818,-0.5010316087567531
0.05,0.025,0.0005,False,18059.76687156588,8059.76687156588,5659,0.362254815338399,1.4242387120632412,-0.6236449061420553
0.05,0.025,0.0005,True,18007.522668698104,8007.522668698104,5659,0.362254815338399,1.4150066564230634,-0.6288486049774744
0.05,0.025,0.001,False,12737.12365753336,2737.1236575333605,5659,0.3620781056723803,0.4836762073746925,-0.8849936200804919
0.05,0.025,0.001,True,12657.497204931511,2657.497204931511,5659,0.3620781056723803,0.469605443529165,-0.8929273425508782
0.05,0.05,0.0002,False,21943.240909699074,11943.240909699074,5659,0.36313836366849267,2.1104861123341827,-0.4342526608311739
0.05,0.05,0.0002,True,22058.51319688952,12058.513196889518,5659,0.36313836366849267,2.130855839704827,-0.42283987822889546
0.05,0.05,0.0005,False,18284.691066159787,8284.691066159787,5659,0.36296165400247393,1.4639849913694682,-0.6034677087863164
0.05,0.05,0.0005,True,18360.09030778923,8360.090307789229,5659,0.36296165400247393,1.4773087661758684,-0.5959996135886828
0.05,0.05,0.001,False,12097.112766876726,2097.112766876726,5659,0.36296165400247393,0.3705800966384132,-0.9490308642220305
0.05,0.05,0.001,True,12211.041506114925,2211.041506114925,5659,0.36296165400247393,0.39071240609913005,-0.9377388857804753
0.05,0.1,0.0002,False,22997.257067795796,12997.257067795796,5659,0.36313836366849267,2.296740955609801,-0.3670514615511916
0.05,0.1,0.0002,True,23149.804358716374,13149.804358716374,5659,0.36313836366849267,2.323697536440436,-0.3527855902620945
0.05,0.1,0.0005,False,18416.13826770059,8416.13826770059,5659,0.36296165400247393,1.4872129824528422,-0.5948765058015408
0.05,0.1,0.0005,True,18476.65263011537,8476.652630115372,5659,0.36296165400247393,1.4979064552244878,-0.5889475265215995
0.05,0.1,0.001,False,11337.777277802852,1337.777277802852,5659,0.36296165400247393,0.2363981759679934,-1.0240456419319446
0.05,0.1,0.001,True,11580.507274125499,1580.507274125499,5659,0.36296165400247393,0.2792909125508931,-1.0002315351649398
