entry_index,exit_index,direction,entry_price,exit_price,exit_reason,qty,pl,pnl_pct
1928-11-05,1928-11-09,1,22.239999771118164,22.52571378435407,TP,22,5.187852292197036,0.0005187852292197036
1928-11-07,1928-11-12,1,22.239999771118164,22.55714225769043,TP,22,5.879278705596924,0.0005876230204163509
1928-11-08,1928-11-12,1,22.38999938964844,22.69714164733887,TP,22,5.658613671875,0.000565235813308447
1928-11-09,1928-11-13,1,22.549999237060547,22.871427263532365,TP,22,5.972196585736922,0.0005962224321570335
1928-11-12,1928-11-16,1,22.84000015258789,23.167142595563615,TP,21,5.774063301849333,0.0005760987047292073
1928-11-13,1928-11-16,1,22.90999984741211,23.25714247567313,TP,21,6.1937731941223255,0.0006176188347843698
1928-11-14,1928-11-16,1,22.90999984741211,23.247142246791295,TP,21,5.983768387603771,0.0005963096848597429
1928-11-15,1928-11-16,1,23.030000686645508,23.36142894199916,TP,21,5.863267359542815,0.000583952993538896
1928-11-16,1928-11-26,1,23.3700008392334,23.70714351109096,TP,21,5.9818421054839765,0.0005954147689382087
1928-11-19,1928-11-26,1,23.3700008392334,23.718572071620397,TP,21,6.221841876602183,0.0006189351091207661
1928-11-22,1928-11-27,1,23.520000457763672,23.85142871311733,TP,21,5.861209360504193,0.0005826995285106445
1928-11-23,1928-11-28,1,23.700000762939453,24.030000686645508,TP,21,5.830458394622803,0.0005793048217671083
1928-11-26,1928-11-28,1,23.799999237060547,24.1499993460519,TP,21,6.250042292022748,0.0006206344558702841
1928-11-27,1928-11-30,1,23.90999984741211,24.23285702296666,TP,21,5.679578687286409,0.0005636371275393151
1928-11-30,1928-12-03,-1,24.280000686645508,23.922857557024273,TP,20,6.045742589678124,0.0005996369808145183
1928-12-03,1928-12-06,-1,23.850000381469727,23.502857208251953,TP,21,6.189836635971069,0.0006135607967617032
1928-12-04,1928-12-06,-1,23.90999984741211,23.542856761387416,TP,21,6.609582807159435,0.0006547659388744146
1928-12-05,1928-12-06,-1,23.809999465942383,23.444284984043666,TP,21,6.5800021221161,0.000651409063258028
1928-12-06,1928-12-07,-1,22.90999984741211,22.529999596732,TP,22,7.259201515633775,0.0007181808231234854
1928-12-07,1928-12-11,-1,22.36000061035156,22.605714934212816,SL,22,-6.504099127633209,-0.0006430138293291567
1928-12-13,1928-12-20,1,22.479999542236328,23.022856848580496,TP,22,10.843948741585846,0.0010727535614013396
1928-12-14,1928-12-20,1,22.530000686645508,23.035715103149414,TP,22,10.026585160064696,0.0009908317499244409
1928-12-17,1928-12-19,1,22.440000534057617,22.92714364188058,TP,22,9.618412369755324,0.0009495550780254149
1928-12-18,1928-12-21,1,22.700000762939453,23.185715539114817,TP,22,9.585845072501069,0.0009454421989666974
1928-12-19,1928-12-24,1,22.979999542236328,23.48714283534459,TP,22,10.05604045039589,0.0009908802732430265
1928-12-20,1928-12-27,1,23.06999969482422,23.5771427154541,TP,22,10.055638455200196,0.0009898598297349642
1928-12-21,1928-12-28,1,23.32999992370605,23.837142944335934,TP,21,9.552017433547974,0.0009393544095942411
1928-12-24,1928-12-31,1,23.540000915527344,24.022858210972377,TP,21,9.041135200500477,0.0008882793594932052
1928-12-26,1928-12-28,1,23.440000534057617,23.944286618913925,TP,21,9.491559779739411,0.0009317053532689376
1928-12-27,1928-12-31,1,23.63999938964844,24.14428547450475,TP,21,9.49071978454593,0.0009307557080396827
1928-12-28,1929-01-02,1,23.979999542236328,24.384285518101283,TP,21,7.389289495086659,0.0007239943963439573
1928-12-31,1929-01-02,1,24.350000381469727,24.724286488124303,TP,20,6.3883221315656495,0.0006254678880344662
1929-01-02,1929-01-07,1,24.809999465942383,24.599999291556223,SL,20,-5.299243485586963,-0.0005185140544398496
1929-01-03,1929-01-07,-1,24.86000061035156,24.435714721679684,TP,20,7.386277770996093,0.0007230986321148687
1929-01-04,1929-01-07,-1,24.850000381469727,24.449999945504324,TP,20,6.900608717782177,0.0006750646744937988
1929-01-07,1929-01-09,-1,24.25,24.447857311793737,SL,21,-5.2568535476684675,-0.0005139143917961947
